V1,V2,V3,V4,V5,V6,V7,Class
3,0,21,0,33,12.0,38.08,9
0,0,0,0,18,18.0,48.85,9
0,0,0,0,8,8.0,36.12,9
0,0,0,0,20,20.0,39.96,9
2,0,11,24,6,24.52,40.0,9
3,0,14,2,34,20.1,35.17,9
1,14,0,14,11,11.0,34.89,9
4,12,10,13,35,25.02,39.22,9
1,25,0,26,8,8.06,46.87,9
2,0,13,13,14,13.04,41.11,9
0,0,0,0,23,23.0,44.92,9
1,11,0,13,14,14.14,41.11,9
2,0,11,16,6,16.76,35.36,9
0,0,0,0,23,23.0,49.73,9
4,16,20,15,44,24.02,48.7,9
0,0,0,0,25,25.0,50.01,9
2,0,21,24,18,24.19,36.88,9
2,0,25,18,29,18.44,56.92,9
1,0,13,1,38,25.02,50.99,10
0,0,0,0,23,23.0,43.38,10
1,0,16,1,26,10.05,31.06,10
1,0,13,1,22,9.06,24.6,10
0,0,0,0,19,19.0,49.74,10
1,0,15,0,35,20.0,43.01,10
0,0,0,0,6,6.0,17.49,10
2,0,0,12,2,12.17,24.19,10
0,0,0,0,7,7.0,30.0,10
0,0,0,0,13,13.0,48.27,10
0,0,0,0,12,12.0,35.47,10
2,0,0,43,1,43.01,62.24,10
1,0,23,0,39,16.0,43.38,10
2,0,0,22,2,22.09,36.4,10
1,0,16,1,29,13.04,33.62,10
0,0,0,0,19,19.0,49.74,10
2,0,0,12,1,12.04,18.44,10
0,0,0,0,20,20.0,48.17,10
0,0,0,0,10,10.0,36.4,10
0,0,0,0,8,8.0,33.97,10
2,0,0,15,2,15.13,30.89,10
1,0,18,1,42,24.02,50.48,10
2,0,0,12,0,12.0,22.47,10
1,0,20,1,36,16.03,48.17,10
1,0,9,2,16,7.28,20.0,10
2,0,0,21,2,21.1,30.41,10
2,0,0,26,0,26.0,43.6,10
2,0,0,34,1,34.01,50.99,10
0,0,0,0,18,18.0,34.21,10
1,0,25,0,43,18.0,46.62,10
1,0,25,1,50,25.02,54.23,10
1,0,16,1,37,21.02,40.31,10
0,0,0,0,12,12.0,33.24,10
2,0,0,31,2,31.06,48.27,10
0,0,0,0,12,12.0,27.59,10
2,0,0,27,2,27.07,41.87,10
0,0,0,0,25,25.0,49.74,10
1,0,23,0,39,16.0,43.38,10
2,0,0,9,0,9.0,17.49,10
1,0,25,1,43,18.03,49.74,10
2,0,0,17,2,17.12,31.06,10
0,0,0,0,14,14.0,25.0,10
0,0,0,0,20,20.0,28.23,10
0,0,0,0,25,25.0,47.51,10
1,0,10,1,35,25.02,36.4,10
1,0,12,0,30,18.0,31.05,10
1,0,13,0,35,22.0,48.8,10
0,0,0,0,12,12.0,27.59,10
2,0,0,19,1,19.03,34.67,10
2,0,0,31,0,31.0,49.04,10
2,0,0,12,1,12.04,18.44,10
1,0,20,2,35,15.13,35.69,10
2,0,0,25,1,25.02,44.65,10
0,0,0,0,20,20.0,35.69,10
1,0,13,1,22,9.06,24.6,10
2,0,0,6,2,6.32,22.8,10
2,0,0,25,0,25.0,49.74,10
2,0,0,12,1,12.04,31.38,10
0,0,0,0,25,25.0,46.62,10
2,0,0,16,2,16.12,35.78,10
2,0,0,8,0,8.0,31.05,10
2,0,0,16,2,16.12,35.78,10
2,0,0,19,2,19.1,29.83,10
2,0,0,14,0,14.0,22.8,10
2,0,0,35,2,35.06,56.22,10
0,0,0,0,9,9.0,27.78,10
1,0,14,2,24,10.2,25.0,10
1,0,11,2,22,11.18,22.8,10
2,0,0,9,1,9.06,25.63,10
2,0,0,34,0,34.0,48.8,10
2,0,0,8,2,8.25,19.7,10
1,0,9,0,22,13.0,30.41,10
1,0,15,2,26,11.18,27.86,10
1,0,20,2,35,15.13,35.69,10
1,0,23,1,37,14.04,40.72,10
1,0,18,0,34,16.0,37.16,10
2,0,0,27,2,27.07,50.77,10
2,0,0,20,2,20.1,36.06,10
2,0,0,15,2,15.13,26.63,10
1,0,13,2,37,24.08,48.27,10
1,0,8,1,27,19.03,34.21,10
1,0,19,1,27,8.06,34.83,10
2,0,0,34,0,34.0,48.8,10
2,0,0,7,1,7.07,26.93,10
1,0,8,1,19,11.05,22.47,10
0,0,0,0,16,16.0,31.06,10
0,0,0,0,12,12.0,31.05,10
0,0,0,0,9,9.0,26.91,10
